Tweet Id,Tweet Sent Id,Tweet Content,Tweet Date,Tweet Seed Event,,[Islands_disputed_between_China_and_Japan] Score,[Korean_MV_Sewol_ferry_sinking] Score,[Japan_whaling_and_dolphin_hunting] Score,[Davos_world_economic_forum_2014] Score,[Disappearance_of_Malaysia_Airlines_Flight_370] Score,[2014_anti-China_protests_in_Vietnam] Score,[Ukraine_crisis_2014] Score,[FIFA_worldcup_2014] Score,[NONE] Score,Clarity Event Type,,[Islands_disputed_between_China_and_Japan] Count,[Korean_MV_Sewol_ferry_sinking] Count,[Japan_whaling_and_dolphin_hunting] Count,[Davos_world_economic_forum_2014] Count,[Disappearance_of_Malaysia_Airlines_Flight_370] Count,[2014_anti-China_protests_in_Vietnam] Count,[Ukraine_crisis_2014] Count,[FIFA_worldcup_2014] Count,[NONE] Count,,Entire Tweet,No Relevant Spans,Relevant Span,Relevant Span Count,Relevant Span Score
17394,237,New Zealand: Stand Against Whaling! - The Petition Site http://t.co/I4z78VijJj,5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,Stand Against Whaling!,1,0.3333333333
17394,237,New Zealand: Stand Against Whaling! - The Petition Site http://t.co/I4z78VijJj,5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,Against Whaling!,2,0.6666666667
17396,235,"New artwork for sale! - ""Whaling "" - http://t.co/2WCfhElmuh @fineartamerica http://t.co/JbDUuhGFpq",5/28/2014,vietnam,,0,0,0.71,0,0,0,0,0,0.71,0.71,,0,0,3,0,0,0,0,0,3,,1,1,,,
17396,235,"New artwork for sale! - ""Whaling "" - http://t.co/2WCfhElmuh @fineartamerica http://t.co/JbDUuhGFpq",5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,"""Whaling",3,1
17397,236,"RT @snarkywench: Salt & Storm by Kendell Kulper - whaling community in 1800s, protagonist is from island's witch family. String voice. #nov…",5/28/2014,vietnam,,0,0,0.71,0,0,0,0,0,0.71,0.71,,0,0,2,0,0,0,0,0,2,,1,1,,,
17397,236,"RT @snarkywench: Salt & Storm by Kendell Kulper - whaling community in 1800s, protagonist is from island's witch family. String voice. #nov…",5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,whaling community,2,1
17403,232,Recipes - Whale Steak & Whale in Red Wine - http://t.co/2JqJ0qFmZv #Tweet4Taiji #whaling #thecove,5/28/2014,vietnam,,0,0,0.71,0,0,0,0,0,0.71,0.71,,0,0,2,0,0,0,0,0,2,,1,4,,,
17403,232,Recipes - Whale Steak & Whale in Red Wine - http://t.co/2JqJ0qFmZv #Tweet4Taiji #whaling #thecove,5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,http://t_###_co/2JqJ0qFmZv,1,0.2773500981
17403,232,Recipes - Whale Steak & Whale in Red Wine - http://t.co/2JqJ0qFmZv #Tweet4Taiji #whaling #thecove,5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,Whale,2,0.5547001962
17403,232,Recipes - Whale Steak & Whale in Red Wine - http://t.co/2JqJ0qFmZv #Tweet4Taiji #whaling #thecove,5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,#whaling,2,0.5547001962
17425,58,National Anthems of Great Current Whaling Nations - Canada - http://t.co/T6vrJm9vyu #Tweet4Taiji #thecove #seashepherd,5/28/2014,vietnam,,0,0,0.71,0,0,0,0,0,0.71,0.71,,0,0,2,0,0,0,0,0,2,,1,2,,,
17425,58,National Anthems of Great Current Whaling Nations - Canada - http://t.co/T6vrJm9vyu #Tweet4Taiji #thecove #seashepherd,5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,Whaling,2,0.894427191
17425,58,National Anthems of Great Current Whaling Nations - Canada - http://t.co/T6vrJm9vyu #Tweet4Taiji #thecove #seashepherd,5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,#seashepherd,1,0.4472135955
17432,61,National Anthems of Great Current Whaling Nations - South Korea - http://t.co/Zdx3ziLiV6 #Tweet4Taiji #SeaShepherd #thecove,5/28/2014,vietnam,,0,0,0.89,0,0,0,0,0,0.45,0.89,,0,0,4,0,0,0,0,0,2,,1,4,,,
17432,61,National Anthems of Great Current Whaling Nations - South Korea - http://t.co/Zdx3ziLiV6 #Tweet4Taiji #SeaShepherd #thecove,5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,Current Whaling Nations,1,0.2886751346
17432,61,National Anthems of Great Current Whaling Nations - South Korea - http://t.co/Zdx3ziLiV6 #Tweet4Taiji #SeaShepherd #thecove,5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,South Korea,1,0.2886751346
17432,61,National Anthems of Great Current Whaling Nations - South Korea - http://t.co/Zdx3ziLiV6 #Tweet4Taiji #SeaShepherd #thecove,5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,#thecove,1,0.2886751346
17432,61,National Anthems of Great Current Whaling Nations - South Korea - http://t.co/Zdx3ziLiV6 #Tweet4Taiji #SeaShepherd #thecove,5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,Whaling,3,0.8660254038
17435,60,National Anthems of Great Current Whaling Nations - Faroe Islands - http://t.co/Uq08rqL98x #SeaShepherd #Tweet4Taiji #thecove,5/28/2014,vietnam,,0,0,0.8,0,0,0,0,0,0.6,0.8,,0,0,4,0,0,0,0,0,3,,1,5,,,
17435,60,National Anthems of Great Current Whaling Nations - Faroe Islands - http://t.co/Uq08rqL98x #SeaShepherd #Tweet4Taiji #thecove,5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,#thecove,1,0.3535533906
17435,60,National Anthems of Great Current Whaling Nations - Faroe Islands - http://t.co/Uq08rqL98x #SeaShepherd #Tweet4Taiji #thecove,5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,Current Whaling Nations,1,0.3535533906
17435,60,National Anthems of Great Current Whaling Nations - Faroe Islands - http://t.co/Uq08rqL98x #SeaShepherd #Tweet4Taiji #thecove,5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,Whaling Nations,1,0.3535533906
17435,60,National Anthems of Great Current Whaling Nations - Faroe Islands - http://t.co/Uq08rqL98x #SeaShepherd #Tweet4Taiji #thecove,5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,Whaling,2,0.7071067812
17435,60,National Anthems of Great Current Whaling Nations - Faroe Islands - http://t.co/Uq08rqL98x #SeaShepherd #Tweet4Taiji #thecove,5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,#SeaShepherd,1,0.3535533906
17437,59,National Anthems of Great Current Whaling Nations - Greenland - http://t.co/GxsisIAfds #Tweet4Taiji #TheCove #SeaShepherd,5/28/2014,vietnam,,0,0,0.55,0,0,0,0,0,0.83,0.83,,0,0,2,0,0,0,0,0,3,,1,2,,,
17437,59,National Anthems of Great Current Whaling Nations - Greenland - http://t.co/GxsisIAfds #Tweet4Taiji #TheCove #SeaShepherd,5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,Whaling,2,0.894427191
17437,59,National Anthems of Great Current Whaling Nations - Greenland - http://t.co/GxsisIAfds #Tweet4Taiji #TheCove #SeaShepherd,5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,#SeaShepherd,1,0.4472135955
17438,95,National Anthems of Great Current Whaling Nations - USA - http://t.co/rUDdccYllN #Tweet4Taiji #thecove #seashepherd,5/28/2014,vietnam,,0,0,0.89,0,0,0,0,0,0.45,0.89,,0,0,4,0,0,0,0,0,2,,1,2,,,
17438,95,National Anthems of Great Current Whaling Nations - USA - http://t.co/rUDdccYllN #Tweet4Taiji #thecove #seashepherd,5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,Whaling,4,0.9701425001
17438,95,National Anthems of Great Current Whaling Nations - USA - http://t.co/rUDdccYllN #Tweet4Taiji #thecove #seashepherd,5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,Whaling Nations,1,0.242535625
17439,62,National Anthems of Great Current Whaling Nations - Russia - http://t.co/wn5N1SIiGW #Tweet4Taiji #thecove #seashepherd,5/28/2014,vietnam,,0,0,0.55,0,0,0,0,0,0.83,0.83,,0,0,2,0,0,0,0,0,3,,1,2,,,
17439,62,National Anthems of Great Current Whaling Nations - Russia - http://t.co/wn5N1SIiGW #Tweet4Taiji #thecove #seashepherd,5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,Whaling,2,0.894427191
17439,62,National Anthems of Great Current Whaling Nations - Russia - http://t.co/wn5N1SIiGW #Tweet4Taiji #thecove #seashepherd,5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,#seashepherd,1,0.4472135955
17440,56,National Anthems of Great Current Whaling Nations - Russia - http://t.co/5FeuJ36e8h #Tweet4Taiji #thecove #seashepherd,5/28/2014,vietnam,,0,0,0.2,0,0,0,0,0,0.98,0.98,,0,0,1,0,0,0,0,0,5,,1,1,,,
17440,56,National Anthems of Great Current Whaling Nations - Russia - http://t.co/5FeuJ36e8h #Tweet4Taiji #thecove #seashepherd,5/28/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,Whaling,1,1
17443,98,"Epic ""YEET"" Compilation - Vine Internet Craze! #YEET #Lebroning #Whaling http://t.co/lbuzx5nDJ4 via @youtube ",5/29/2014,vietnam,,0,0,0.45,0,0,0,0,0,0.89,0.89,,0,0,2,0,0,0,0,0,4,,1,3,,,
17443,98,"Epic ""YEET"" Compilation - Vine Internet Craze! #YEET #Lebroning #Whaling http://t.co/lbuzx5nDJ4 via @youtube ",5/29/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,#Lebroning #Whaling,1,0.5773502692
17443,98,"Epic ""YEET"" Compilation - Vine Internet Craze! #YEET #Lebroning #Whaling http://t.co/lbuzx5nDJ4 via @youtube ",5/29/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,"""YEET"" Compilation",1,0.5773502692
17443,98,"Epic ""YEET"" Compilation - Vine Internet Craze! #YEET #Lebroning #Whaling http://t.co/lbuzx5nDJ4 via @youtube ",5/29/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,#Whaling,1,0.5773502692
17444,94,"RT @rpmagana: Epic ""YEET"" Compilation - Vine Internet Craze! #YEET #Lebroning #Whaling http://t.co/lbuzx5nDJ4 via @youtube ",5/29/2014,vietnam,,0,0,0.6,0,0,0,0,0,0.8,0.8,,0,0,3,0,0,0,0,0,4,,1,1,,,
17444,94,"RT @rpmagana: Epic ""YEET"" Compilation - Vine Internet Craze! #YEET #Lebroning #Whaling http://t.co/lbuzx5nDJ4 via @youtube ",5/29/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,#Whaling,3,1
17447,52,Heather Whaling (@prtini) on the Art of Public Relations - Reach the Summit [Podcast] | http://t.co/LAVOP8CF4A #OGS14,5/29/2014,vietnam,,0,0,0.2,0,0,0,0,0,0.98,0.98,,0,0,1,0,0,0,0,0,5,,1,1,,,
17447,52,Heather Whaling (@prtini) on the Art of Public Relations - Reach the Summit [Podcast] | http://t.co/LAVOP8CF4A #OGS14,5/29/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,Heather Whaling (@prtini) on the Art of Public Relations,1,1
17448,53,Bald educational online go. whaling fleet scholarships - getting the unreservedly didactics alterum deserve now your serviceabilit: ctseQ,5/29/2014,vietnam,,0,0,0.71,0,0,0,0,0,0.71,0.71,,0,0,3,0,0,0,0,0,3,,1,2,,,
17448,53,Bald educational online go. whaling fleet scholarships - getting the unreservedly didactics alterum deserve now your serviceabilit: ctseQ,5/29/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,whaling,1,0.4472135955
17448,53,Bald educational online go. whaling fleet scholarships - getting the unreservedly didactics alterum deserve now your serviceabilit: ctseQ,5/29/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,whaling fleet scholarships,2,0.894427191
17458,57,Japanese Whaling Ban Wont End the Whale Wars - TIME,5/29/2014,vietnam,,0,0,1,0,0,0,0,0,0,1,,0,0,5,0,0,0,0,0,0,,1,3,,,
17458,57,Japanese Whaling Ban Wont End the Whale Wars - TIME,5/29/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,Whale Wars,1,0.1825741858
17458,57,Japanese Whaling Ban Wont End the Whale Wars - TIME,5/29/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,Whale,2,0.3651483717
17458,57,Japanese Whaling Ban Wont End the Whale Wars - TIME,5/29/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,Japanese Whaling,5,0.9128709292
17479,51,Japan accepts court ban on Antarctic whaling - BBC News,5/29/2014,vietnam,,0,0,1,0,0,0,0,0,0,1,,0,0,6,0,0,0,0,0,0,,1,4,,,
17479,51,Japan accepts court ban on Antarctic whaling - BBC News,5/29/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,whaling,2,0.2581988897
17479,51,Japan accepts court ban on Antarctic whaling - BBC News,5/29/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,Antarctic whaling,4,0.5163977795
17479,51,Japan accepts court ban on Antarctic whaling - BBC News,5/29/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,court ban,2,0.2581988897
17479,51,Japan accepts court ban on Antarctic whaling - BBC News,5/29/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,Japan,6,0.7745966692
17572,50,UN Court Orders Japan to Halt Antarctic Whaling - New York Times,5/30/2014,vietnam,,0,0,1,0,0,0,0,0,0,1,,0,0,6,0,0,0,0,0,0,,1,3,,,
17572,50,UN Court Orders Japan to Halt Antarctic Whaling - New York Times,5/30/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,Halt Antarctic Whaling,1,0.127000127
17572,50,UN Court Orders Japan to Halt Antarctic Whaling - New York Times,5/30/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,Whaling,5,0.635000635
17572,50,UN Court Orders Japan to Halt Antarctic Whaling - New York Times,5/30/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,Japan,6,0.762000762
17695,54,"China, Philippines and Vietnam - Summer 2014 Part 2 feat. whale sharks http://t.co/CslcgfsUvX http://t.co/vp470X0A0i #vietnam",6/3/2014,vietnam,,0,0,0.2,0,0,0.78,0,0,0.59,0.78,,0,0,1,0,0,4,0,0,3,,1,3,,,
17695,54,"China, Philippines and Vietnam - Summer 2014 Part 2 feat. whale sharks http://t.co/CslcgfsUvX http://t.co/vp470X0A0i #vietnam",6/3/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,Vietnam,1,0.5773502692
17695,54,"China, Philippines and Vietnam - Summer 2014 Part 2 feat. whale sharks http://t.co/CslcgfsUvX http://t.co/vp470X0A0i #vietnam",6/3/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,"China,",1,0.5773502692
17695,54,"China, Philippines and Vietnam - Summer 2014 Part 2 feat. whale sharks http://t.co/CslcgfsUvX http://t.co/vp470X0A0i #vietnam",6/3/2014,vietnam,,,,,,,,,,,,,,,,,,,,,,,0,,2014 Part 2 feat,,
23277,65,RT @Private_Kiguchi: The Senkaku Islands - Seeking Maritime Peace based on the Rule外務省動画チャンネル Japanease MOFA channel http://t.co/ku4E4PF7…,4/29/2014,islands ,,0.94,0,0.24,0,0,0,0,0,0.24,0.94,,4,0,1,0,0,0,0,0,1,,1,3,,,
23277,65,RT @Private_Kiguchi: The Senkaku Islands - Seeking Maritime Peace based on the Rule外務省動画チャンネル Japanease MOFA channel http://t.co/ku4E4PF7…,4/29/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,Senkaku Islands,1,0.5773502692
23277,65,RT @Private_Kiguchi: The Senkaku Islands - Seeking Maritime Peace based on the Rule外務省動画チャンネル Japanease MOFA channel http://t.co/ku4E4PF7…,4/29/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,Maritime Peace,1,0.5773502692
23277,65,RT @Private_Kiguchi: The Senkaku Islands - Seeking Maritime Peace based on the Rule外務省動画チャンネル Japanease MOFA channel http://t.co/ku4E4PF7…,4/29/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,Japanease,1,0.5773502692
23279,64,"#JAPAN #Senkaku : The Senkaku Islands - Seeking Maritime Peace based on the Rule of Law, n...: http://t.co/X78peG7oCA",4/29/2014,islands ,,0.87,0,0.44,0,0,0,0,0,0.22,0.87,,4,0,2,0,0,0,0,0,1,,1,2,,,
23279,64,"#JAPAN #Senkaku : The Senkaku Islands - Seeking Maritime Peace based on the Rule of Law, n...: http://t.co/X78peG7oCA",4/29/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,"#JAPAN #Senkaku The Senkaku Islands Seeking Maritime Peace based on the Rule of Law,",1,0.7071067812
23279,64,"#JAPAN #Senkaku : The Senkaku Islands - Seeking Maritime Peace based on the Rule of Law, n...: http://t.co/X78peG7oCA",4/29/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,#JAPAN,1,0.7071067812
23361,175,the ever so controversial shrine. good watch YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/LG0NcoWB9h via @YouTube,5/2/2014,islands ,,0,0,0.24,0,0,0,0,0,0.97,0.97,,0,0,1,0,0,0,0,0,4,,1,1,,,
23361,175,the ever so controversial shrine. good watch YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/LG0NcoWB9h via @YouTube,5/2/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,JAPAN,1,1
23377,166,YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/PTDk4DLTDm @YouTubeさんから,5/2/2014,islands ,,0.3,0,0.3,0,0,0,0,0,0.9,0.9,,1,0,1,0,0,0,0,0,3,,1,1,,,
23377,166,YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/PTDk4DLTDm @YouTubeさんから,5/2/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,YASUKUNI SHRINE JAPAN,1,1
23406,100,YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/tQWITzlWZl @YouTubeさんから最後が泣ける ありがとうううう＾＾,5/3/2014,islands ,,0,0,0.16,0,0,0,0,0,0.99,0.99,,0,0,1,0,0,0,0,0,6,,1,1,,,
23406,100,YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/tQWITzlWZl @YouTubeさんから最後が泣ける ありがとうううう＾＾,5/3/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,JAPAN,1,1
23411,97,RT @YukaLovesSimon: YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/Y4MzZcmTlu via @YouTube ❤,5/3/2014,islands ,,0,0,0.2,0,0,0,0,0,0.98,0.98,,0,0,1,0,0,0,0,0,5,,1,1,,,
23411,97,RT @YukaLovesSimon: YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/Y4MzZcmTlu via @YouTube ❤,5/3/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,YASUKUNI SHRINE JAPAN,1,1
23420,96,YASUKUNI SHRINE JAPAN - 靖国神社 - YouTube http://t.co/nXtJm7JJgN,5/3/2014,islands ,,0,0,0.3,0,0,0,0,0.3,0.9,0.9,,0,0,1,0,0,0,0,1,3,,1,1,,,
23420,96,YASUKUNI SHRINE JAPAN - 靖国神社 - YouTube http://t.co/nXtJm7JJgN,5/3/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,JAPAN,1,1
23421,55,次の @YouTube 動画を高く評価しました: http://t.co/qkF6iP846x YASUKUNI SHRINE JAPAN - 靖国神社,5/3/2014,islands ,,0.22,0,0.44,0,0,0,0,0,0.87,0.87,,1,0,2,0,0,0,0,0,4,,1,3,,,
23421,55,次の @YouTube 動画を高く評価しました: http://t.co/qkF6iP846x YASUKUNI SHRINE JAPAN - 靖国神社,5/3/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,YASUKUNI SHRINE JAPAN,1,0.5773502692
23421,55,次の @YouTube 動画を高く評価しました: http://t.co/qkF6iP846x YASUKUNI SHRINE JAPAN - 靖国神社,5/3/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,JAPAN,1,0.5773502692
23421,55,次の @YouTube 動画を高く評価しました: http://t.co/qkF6iP846x YASUKUNI SHRINE JAPAN - 靖国神社,5/3/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,動画を高く評価しました:,1,0.5773502692
23430,268,YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/wEFVIO94Qb,5/4/2014,islands ,,0.3,0,0.9,0,0,0,0,0,0.3,0.9,,1,0,3,0,0,0,0,0,1,,1,2,,,
23430,268,YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/wEFVIO94Qb,5/4/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,YASUKUNI,1,0.316227766
23430,268,YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/wEFVIO94Qb,5/4/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,JAPAN,3,0.9486832981
23453,63,RT @zaitakukai: YASUKUNI SHRINE JAPAN - 靖国神社７分９秒間の紹介です音声：英語 字幕：日本https://t.co/fgpL1Pvh1f,5/5/2014,islands ,,0,0,0.45,0,0,0,0,0,0.89,0.89,,0,0,2,0,0,0,0,0,4,,1,2,,,
23453,63,RT @zaitakukai: YASUKUNI SHRINE JAPAN - 靖国神社７分９秒間の紹介です音声：英語 字幕：日本https://t.co/fgpL1Pvh1f,5/5/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,SHRINE JAPAN,1,0.7071067812
23453,63,RT @zaitakukai: YASUKUNI SHRINE JAPAN - 靖国神社７分９秒間の紹介です音声：英語 字幕：日本https://t.co/fgpL1Pvh1f,5/5/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,JAPAN,1,0.7071067812
23460,263,RT @Gin777Neko: YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/Urnc9BV3S5 @YouTubeさんから,5/5/2014,islands ,,0.19,0,0.19,0,0,0,0,0,0.96,0.96,,1,0,1,0,0,0,0,0,5,,1,2,,,
23460,263,RT @Gin777Neko: YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/Urnc9BV3S5 @YouTubeさんから,5/5/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,YASUKUNI,1,0.7071067812
23460,263,RT @Gin777Neko: YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/Urnc9BV3S5 @YouTubeさんから,5/5/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,JAPAN,1,0.7071067812
23511,191,"画像： chikuri: loving—your—eyes: Shinto priests of the Yasukuni santuary. Tokio, Japan. REUTERS - Yuya... http://t.co/1e16qrOpYO",5/5/2014,islands ,,0.53,0,0.27,0,0,0,0,0,0.8,0.8,,2,0,1,0,0,0,0,0,3,,1,1,,,
23511,191,"画像： chikuri: loving—your—eyes: Shinto priests of the Yasukuni santuary. Tokio, Japan. REUTERS - Yuya... http://t.co/1e16qrOpYO",5/5/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,Japan,,
23625,141,Please look at these video @CarolineKennedy YASUKUNI SHRINE JAPAN - 靖国神社 http://t.co/M7AqRNJITY#LoveJapan #LoveAmerica #Yasukuni,5/8/2014,islands ,,0,0,0.32,0,0,0,0,0,0.95,0.95,,0,0,1,0,0,0,0,0,3,,1,1,,,
23625,141,Please look at these video @CarolineKennedy YASUKUNI SHRINE JAPAN - 靖国神社 http://t.co/M7AqRNJITY#LoveJapan #LoveAmerica #Yasukuni,5/8/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,JAPAN,1,1
23646,140,"The Senkaku Islands - Seeking Maritime Peace based on the Rule of Law, n...: http://t.co/HRP32QrroC #japan",5/9/2014,islands ,,0.89,0,0.45,0,0,0,0,0,0,0.89,,4,0,2,0,0,0,0,0,0,,1,1,,,
23646,140,"The Senkaku Islands - Seeking Maritime Peace based on the Rule of Law, n...: http://t.co/HRP32QrroC #japan",5/9/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,The Senkaku Islands,2,1
23650,143,RT @Private_Kiguchi: The Senkaku Islands - Seeking Maritime Peace based on the Rule外務省動画チャンネル Japanease MOFA channel http://t.co/7IucQJGg…,5/9/2014,islands ,,0.9,0,0.3,0,0,0,0,0,0.3,0.9,,3,0,1,0,0,0,0,0,1,,1,1,,,
23650,143,RT @Private_Kiguchi: The Senkaku Islands - Seeking Maritime Peace based on the Rule外務省動画チャンネル Japanease MOFA channel http://t.co/7IucQJGg…,5/9/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,Maritime Peace,1,1
23652,153,"RT @nozomi777v: #JAPAN #Senkaku : The Senkaku Islands - Seeking Maritime Peace based on the Rule of Law, n...: http://t.co/j74TxLRJSR",5/9/2014,islands ,,0.98,0,0.2,0,0,0,0,0,0,0.98,,5,0,1,0,0,0,0,0,0,,1,1,,,
23652,153,"RT @nozomi777v: #JAPAN #Senkaku : The Senkaku Islands - Seeking Maritime Peace based on the Rule of Law, n...: http://t.co/j74TxLRJSR",5/9/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,The Senkaku Islands,1,1
23710,137,。The Senkaku Islands - Seeking Maritime Peace based on the Rule of (http://t.co/2h7kQZqhkz) - Produced by the… http://t.co/Ph9P6l0Bot,5/14/2014,islands ,,0.98,0,0.2,0,0,0,0,0,0,0.98,,5,0,1,0,0,0,0,0,0,,1,1,,,
23710,137,。The Senkaku Islands - Seeking Maritime Peace based on the Rule of (http://t.co/2h7kQZqhkz) - Produced by the… http://t.co/Ph9P6l0Bot,5/14/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,Senkaku Islands,1,1
23732,228,#Cherryblossoms and Yasukuni: clashing images of #Japan's #publicdiplomacy - AJW by The Asahi Shimbun http://t.co/cK6Cn17yJN #nationbranding,5/17/2014,islands ,,0.44,0,0.22,0,0,0,0,0,0.87,0.87,,2,0,1,0,0,0,0,0,4,,1,1,,,
23732,228,#Cherryblossoms and Yasukuni: clashing images of #Japan's #publicdiplomacy - AJW by The Asahi Shimbun http://t.co/cK6Cn17yJN #nationbranding,5/17/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,#Japan's,1,1
23770,225,YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/MiFxGLJtX7 @YouTubeさんから,5/21/2014,islands ,,0.67,0,0.67,0,0,0,0,0,0.33,0.67,,2,0,2,0,0,0,0,0,1,,1,1,,,
23770,225,YASUKUNI SHRINE JAPAN - 靖国神社: http://t.co/MiFxGLJtX7 @YouTubeさんから,5/21/2014,islands ,,,,,,,,,,,,,,,,,,,,,,,0,,JAPAN,2,1
23802,248,Recipe - Alaska Whale Stew - http://t.co/NtHytl5Q23 #Tweet4Taiji #thecove #whaling,4/29/2014,whaling,,0,0,0.6,0,0,0,0,0,0.8,0.8,,0,0,3,0,0,0,0,0,4,,1,4,,,
23802,248,Recipe - Alaska Whale Stew - http://t.co/NtHytl5Q23 #Tweet4Taiji #thecove #whaling,4/29/2014,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Alaska Whale Stew,2,0.755928946
23802,248,Recipe - Alaska Whale Stew - http://t.co/NtHytl5Q23 #Tweet4Taiji #thecove #whaling,4/29/2014,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,Whale,1,0.377964473
23802,248,Recipe - Alaska Whale Stew - http://t.co/NtHytl5Q23 #Tweet4Taiji #thecove #whaling,4/29/2014,whaling,,,,,,,,,,,,,,,,,,,,,,,0,,#thecove #whaling,1,0.377964473
